scenario,run,demand,supply,reserve,available_supply,shortage,shortage_event
low_reserve,1565,124.97303029,89.90995627,0.0,89.90995627,35.06307402,True
low_reserve,1566,60.10124494,97.44598368,0.0,97.44598368,0.0,False
low_reserve,1567,70.2844702,89.96940932,0.0,89.96940932,0.0,False
low_reserve,1568,85.89142374,107.07533367,0.0,107.07533367,0.0,False
low_reserve,1569,76.24860331,90.98521248,0.0,90.98521248,0.0,False
low_reserve,1570,91.32605374,83.40939918,0.0,83.40939918,7.91665456,True
low_reserve,1571,97.33085454,97.00614593,0.0,97.00614593,0.32470861,True
low_reserve,1572,121.7608412,87.24622181,0.0,87.24622181,34.51461939,True
low_reserve,1573,88.61570093,102.58772286,0.0,102.58772286,0.0,False
low_reserve,1574,77.94657648,100.41922615,0.0,100.41922615,0.0,False
low_reserve,1575,69.57681192,83.04150157,0.0,83.04150157,0.0,False
low_reserve,1576,61.79282705,85.61045062,0.0,85.61045062,0.0,False
low_reserve,1577,75.47006309,98.0353935,0.0,98.0353935,0.0,False
low_reserve,1578,63.57396563,86.01586281,0.0,86.01586281,0.0,False
low_reserve,1579,93.65653661,94.4422421,0.0,94.4422421,0.0,False
low_reserve,1580,106.51425156,84.08280294,0.0,84.08280294,22.43144862,True
low_reserve,1581,114.28076484,94.31639622,0.0,94.31639622,19.96436862,True
low_reserve,1582,107.27704454,105.75349672,0.0,105.75349672,1.52354782,True
low_reserve,1583,84.0024139,93.11854865,0.0,93.11854865,0.0,False
low_reserve,1584,96.10465386,112.05431531,0.0,112.05431531,0.0,False
low_reserve,1585,121.86991376,98.5045227,0.0,98.5045227,23.36539106,True
low_reserve,1586,70.12762717,102.12221065,0.0,102.12221065,0.0,False
low_reserve,1587,83.10387336,106.51129437,0.0,106.51129437,0.0,False
low_reserve,1588,88.28119724,89.79466247,0.0,89.79466247,0.0,False
low_reserve,1589,90.81964899,93.74999017,0.0,93.74999017,0.0,False
low_reserve,1590,90.93568839,91.57928098,0.0,91.57928098,0.0,False
low_reserve,1591,99.91643957,97.32261857,0.0,97.32261857,2.593821,True
low_reserve,1592,96.43349696,94.47249913,0.0,94.47249913,1.96099783,True
low_reserve,1593,136.62412324,112.50756189,0.0,112.50756189,24.11656135,True
low_reserve,1594,97.14740621,97.21888059,0.0,97.21888059,0.0,False
low_reserve,1595,90.48101199,114.84393593,0.0,114.84393593,0.0,False
low_reserve,1596,77.80001631,104.59261942,0.0,104.59261942,0.0,False
low_reserve,1597,113.39194386,86.46690537,0.0,86.46690537,26.92503849,True
low_reserve,1598,84.26033276,93.58092001,0.0,93.58092001,0.0,False
low_reserve,1599,80.78793453,96.30132579,0.0,96.30132579,0.0,False
low_reserve,1600,116.75175161,107.11208312,0.0,107.11208312,9.63966848,True
low_reserve,1601,106.76921176,92.74179111,0.0,92.74179111,14.02742065,True
low_reserve,1602,91.67096208,86.66723484,0.0,86.66723484,5.00372724,True
low_reserve,1603,82.80995857,98.87271473,0.0,98.87271473,0.0,False
low_reserve,1604,83.82055293,119.0629868,0.0,119.0629868,0.0,False
low_reserve,1605,89.96040988,96.21428197,0.0,96.21428197,0.0,False
low_reserve,1606,85.97982599,107.38504436,0.0,107.38504436,0.0,False
low_reserve,1607,86.54121683,100.11376601,0.0,100.11376601,0.0,False
low_reserve,1608,87.20717279,92.06257298,0.0,92.06257298,0.0,False
low_reserve,1609,88.2758841,100.56019512,0.0,100.56019512,0.0,False
low_reserve,1610,107.07403836,99.68413294,0.0,99.68413294,7.38990542,True
low_reserve,1611,104.99313628,94.35328149,0.0,94.35328149,10.6398548,True
low_reserve,1612,117.02625448,96.59462932,0.0,96.59462932,20.43162516,True
low_reserve,1613,93.86140056,84.82828655,0.0,84.82828655,9.03311401,True
low_reserve,1614,118.31410441,92.6517047,0.0,92.6517047,25.66239971,True
low_reserve,1615,73.96069755,92.20380357,0.0,92.20380357,0.0,False
low_reserve,1616,80.36156573,98.29123359,0.0,98.29123359,0.0,False
low_reserve,1617,66.21757204,91.09189607,0.0,91.09189607,0.0,False
low_reserve,1618,60.86533597,84.54231907,0.0,84.54231907,0.0,False
low_reserve,1619,98.11590022,100.98281032,0.0,100.98281032,0.0,False
low_reserve,1620,64.81739735,109.48721595,0.0,109.48721595,0.0,False
low_reserve,1621,127.20079184,97.67366118,0.0,97.67366118,29.52713067,True
low_reserve,1622,107.39413666,94.30317872,0.0,94.30317872,13.09095794,True
low_reserve,1623,148.37238407,85.8597448,0.0,85.8597448,62.51263927,True
low_reserve,1624,69.70501692,81.05629782,0.0,81.05629782,0.0,False
low_reserve,1625,76.18922693,74.80165177,0.0,74.80165177,1.38757516,True
low_reserve,1626,64.9651338,101.11045888,0.0,101.11045888,0.0,False
low_reserve,1627,70.83499085,86.0561239,0.0,86.0561239,0.0,False
low_reserve,1628,110.36280519,96.42567368,0.0,96.42567368,13.93713151,True
low_reserve,1629,109.02070602,83.35586234,0.0,83.35586234,25.66484367,True
low_reserve,1630,96.181962,96.66198993,0.0,96.66198993,0.0,False
low_reserve,1631,80.42164956,104.96990498,0.0,104.96990498,0.0,False
low_reserve,1632,84.96181216,83.21567349,0.0,83.21567349,1.74613867,True
low_reserve,1633,52.46333501,102.35214105,0.0,102.35214105,0.0,False
low_reserve,1634,117.01462623,87.9240129,0.0,87.9240129,29.09061334,True
low_reserve,1635,63.5163909,108.4837152,0.0,108.4837152,0.0,False
low_reserve,1636,92.81777345,95.70248051,0.0,95.70248051,0.0,False
low_reserve,1637,90.04028665,86.24623185,0.0,86.24623185,3.79405481,True
low_reserve,1638,79.98231805,94.65003603,0.0,94.65003603,0.0,False
low_reserve,1639,89.93943627,77.32999309,0.0,77.32999309,12.60944318,True
low_reserve,1640,96.97623434,96.26001604,0.0,96.26001604,0.7162183,True
low_reserve,1641,91.60602672,112.35067011,0.0,112.35067011,0.0,False
low_reserve,1642,93.74922762,112.81410259,0.0,112.81410259,0.0,False
low_reserve,1643,69.60394434,97.01359873,0.0,97.01359873,0.0,False
low_reserve,1644,87.29658247,97.78836273,0.0,97.78836273,0.0,False
low_reserve,1645,49.99930521,99.41996163,0.0,99.41996163,0.0,False
low_reserve,1646,101.8978287,97.92909657,0.0,97.92909657,3.96873213,True
low_reserve,1647,84.13918697,96.68099478,0.0,96.68099478,0.0,False
low_reserve,1648,129.96196048,87.84191456,0.0,87.84191456,42.12004591,True
low_reserve,1649,89.70518716,97.97729137,0.0,97.97729137,0.0,False
low_reserve,1650,59.58704058,92.30760054,0.0,92.30760054,0.0,False
low_reserve,1651,93.10921156,102.59764583,0.0,102.59764583,0.0,False
low_reserve,1652,126.43161357,100.41533111,0.0,100.41533111,26.01628245,True
low_reserve,1653,56.87840802,92.49282224,0.0,92.49282224,0.0,False
low_reserve,1654,75.78324688,87.10094819,0.0,87.10094819,0.0,False
low_reserve,1655,101.78940159,98.70970256,0.0,98.70970256,3.07969902,True
low_reserve,1656,53.13626157,94.65281486,0.0,94.65281486,0.0,False
low_reserve,1657,80.93548124,82.33847911,0.0,82.33847911,0.0,False
low_reserve,1658,99.9844418,98.77959154,0.0,98.77959154,1.20485026,True
low_reserve,1659,112.18809471,87.0194147,0.0,87.0194147,25.16868001,True
low_reserve,1660,146.78413373,81.58724805,0.0,81.58724805,65.19688568,True
low_reserve,1661,138.32855864,97.45819697,0.0,97.45819697,40.87036167,True
low_reserve,1662,132.56712311,104.54234162,0.0,104.54234162,28.02478149,True
low_reserve,1663,56.85627938,86.32725374,0.0,86.32725374,0.0,False
low_reserve,1664,125.71798392,91.28760118,0.0,91.28760118,34.43038274,True
low_reserve,1665,114.64102377,83.72521895,0.0,83.72521895,30.91580482,True
low_reserve,1666,101.92368469,99.69716172,0.0,99.69716172,2.22652297,True
low_reserve,1667,73.45570993,87.40075582,0.0,87.40075582,0.0,False
low_reserve,1668,153.05266753,92.16307637,0.0,92.16307637,60.88959116,True
low_reserve,1669,100.0739757,111.44476561,0.0,111.44476561,0.0,False
low_reserve,1670,86.04024908,89.60013614,0.0,89.60013614,0.0,False
low_reserve,1671,111.31857421,90.19002614,0.0,90.19002614,21.12854807,True
low_reserve,1672,107.80145011,81.95191648,0.0,81.95191648,25.84953363,True
low_reserve,1673,110.98956407,102.66187789,0.0,102.66187789,8.32768618,True
low_reserve,1674,127.34158245,100.11617486,0.0,100.11617486,27.22540759,True
low_reserve,1675,73.39262103,89.97294112,0.0,89.97294112,0.0,False
low_reserve,1676,123.2363837,95.05150057,0.0,95.05150057,28.18488313,True
low_reserve,1677,122.22997366,96.35276311,0.0,96.35276311,25.87721054,True
low_reserve,1678,123.75329512,78.29544566,0.0,78.29544566,45.45784946,True
low_reserve,1679,111.51098127,95.6598643,0.0,95.6598643,15.85111698,True
low_reserve,1680,72.73863425,100.28303858,0.0,100.28303858,0.0,False
low_reserve,1681,119.58387321,81.47100075,0.0,81.47100075,38.11287247,True
low_reserve,1682,81.76491498,84.18924239,0.0,84.18924239,0.0,False
low_reserve,1683,106.43986352,106.71669817,0.0,106.71669817,0.0,False
low_reserve,1684,120.76297596,96.38272585,0.0,96.38272585,24.38025011,True
low_reserve,1685,99.78148005,91.37491199,0.0,91.37491199,8.40656806,True
low_reserve,1686,70.6816536,95.74861363,0.0,95.74861363,0.0,False
low_reserve,1687,142.45535761,104.82671932,0.0,104.82671932,37.62863829,True
low_reserve,1688,67.70304494,101.90345204,0.0,101.90345204,0.0,False
low_reserve,1689,84.79709404,91.20667842,0.0,91.20667842,0.0,False
low_reserve,1690,73.7105746,109.17046277,0.0,109.17046277,0.0,False
low_reserve,1691,130.92024938,103.06664398,0.0,103.06664398,27.8536054,True
low_reserve,1692,81.66895368,96.8659671,0.0,96.8659671,0.0,False
low_reserve,1693,98.00296041,99.72092526,0.0,99.72092526,0.0,False
low_reserve,1694,107.2329425,101.43934585,0.0,101.43934585,5.79359665,True
low_reserve,1695,75.95901846,93.97734981,0.0,93.97734981,0.0,False
low_reserve,1696,88.16495805,93.96933703,0.0,93.96933703,0.0,False
low_reserve,1697,84.14724138,92.75454186,0.0,92.75454186,0.0,False
low_reserve,1698,95.9343775,96.73831308,0.0,96.73831308,0.0,False
low_reserve,1699,74.19023913,85.81023362,0.0,85.81023362,0.0,False
low_reserve,1700,56.84989601,97.86362813,0.0,97.86362813,0.0,False
low_reserve,1701,86.1541125,109.23214925,0.0,109.23214925,0.0,False
low_reserve,1702,113.5785716,89.32679798,0.0,89.32679798,24.25177363,True
low_reserve,1703,91.25289203,91.81067311,0.0,91.81067311,0.0,False
low_reserve,1704,81.9172098,84.27191724,0.0,84.27191724,0.0,False
low_reserve,1705,123.70963931,104.35028151,0.0,104.35028151,19.3593578,True
low_reserve,1706,94.65468288,70.89590282,0.0,70.89590282,23.75878006,True
low_reserve,1707,89.36405426,94.77938245,0.0,94.77938245,0.0,False
low_reserve,1708,197.39777937,95.83969282,0.0,95.83969282,101.55808655,True
low_reserve,1709,50.8091272,94.40630466,0.0,94.40630466,0.0,False
low_reserve,1710,76.76267721,90.77678759,0.0,90.77678759,0.0,False
low_reserve,1711,73.92571399,87.85640651,0.0,87.85640651,0.0,False
low_reserve,1712,88.16444439,107.61909545,0.0,107.61909545,0.0,False
low_reserve,1713,93.45757289,98.87524294,0.0,98.87524294,0.0,False
low_reserve,1714,65.00514939,102.50265795,0.0,102.50265795,0.0,False
low_reserve,1715,133.67128553,84.43864953,0.0,84.43864953,49.23263599,True
low_reserve,1716,121.13903787,94.18761543,0.0,94.18761543,26.95142244,True
low_reserve,1717,89.66912914,84.48202316,0.0,84.48202316,5.18710598,True
low_reserve,1718,108.26063674,99.41730439,0.0,99.41730439,8.84333235,True
low_reserve,1719,112.98324892,93.19980604,0.0,93.19980604,19.78344288,True
low_reserve,1720,85.30339625,94.3305736,0.0,94.3305736,0.0,False
low_reserve,1721,74.16569457,89.21159917,0.0,89.21159917,0.0,False
low_reserve,1722,90.71176069,100.50466562,0.0,100.50466562,0.0,False
low_reserve,1723,76.97399202,98.17329053,0.0,98.17329053,0.0,False
low_reserve,1724,81.50920345,89.9174337,0.0,89.9174337,0.0,False
low_reserve,1725,104.46725492,96.9077266,0.0,96.9077266,7.55952832,True
low_reserve,1726,78.00567251,96.91349497,0.0,96.91349497,0.0,False
low_reserve,1727,85.21529929,90.1469239,0.0,90.1469239,0.0,False
low_reserve,1728,95.82827824,86.46056266,0.0,86.46056266,9.36771558,True
low_reserve,1729,110.92028947,79.31688033,0.0,79.31688033,31.60340914,True
low_reserve,1730,101.42180348,94.69925765,0.0,94.69925765,6.72254583,True
low_reserve,1731,104.92646946,89.24802278,0.0,89.24802278,15.67844668,True
low_reserve,1732,102.25525505,97.03880365,0.0,97.03880365,5.2164514,True
low_reserve,1733,115.15319343,88.08170889,0.0,88.08170889,27.07148453,True
low_reserve,1734,121.50307474,95.39751724,0.0,95.39751724,26.1055575,True
low_reserve,1735,110.73298014,94.56527501,0.0,94.56527501,16.16770513,True
low_reserve,1736,88.26399944,103.6836029,0.0,103.6836029,0.0,False
low_reserve,1737,105.01871452,86.16941846,0.0,86.16941846,18.84929606,True
low_reserve,1738,74.03201542,92.92694111,0.0,92.92694111,0.0,False
low_reserve,1739,106.2966011,100.0765524,0.0,100.0765524,6.2200487,True
low_reserve,1740,158.754877,97.4588906,0.0,97.4588906,61.29598639,True
low_reserve,1741,106.31282958,95.3053874,0.0,95.3053874,11.00744218,True
low_reserve,1742,93.29271716,101.683322,0.0,101.683322,0.0,False
low_reserve,1743,90.54203213,99.21137161,0.0,99.21137161,0.0,False
low_reserve,1744,134.34319339,75.19017958,0.0,75.19017958,59.15301381,True
low_reserve,1745,88.79984408,95.55048207,0.0,95.55048207,0.0,False
low_reserve,1746,69.1297185,104.17592397,0.0,104.17592397,0.0,False
low_reserve,1747,62.7781542,92.00670475,0.0,92.00670475,0.0,False
low_reserve,1748,127.1732509,78.6392706,0.0,78.6392706,48.5339803,True
low_reserve,1749,54.38508102,84.95482779,0.0,84.95482779,0.0,False
low_reserve,1750,83.35341905,84.85533074,0.0,84.85533074,0.0,False
low_reserve,1751,52.41240407,105.50733023,0.0,105.50733023,0.0,False
low_reserve,1752,94.33100104,96.46537182,0.0,96.46537182,0.0,False
low_reserve,1753,46.07475332,87.76526723,0.0,87.76526723,0.0,False
low_reserve,1754,128.3662011,86.35772159,0.0,86.35772159,42.00847951,True
low_reserve,1755,116.58461473,104.59044166,0.0,104.59044166,11.99417307,True
low_reserve,1756,125.76990321,92.84766589,0.0,92.84766589,32.92223732,True
low_reserve,1757,103.84933564,84.39447581,0.0,84.39447581,19.45485983,True
low_reserve,1758,67.53627441,103.41010116,0.0,103.41010116,0.0,False
low_reserve,1759,85.09183283,108.32625488,0.0,108.32625488,0.0,False
low_reserve,1760,63.83480796,88.18856696,0.0,88.18856696,0.0,False
low_reserve,1761,91.10683599,95.92213836,0.0,95.92213836,0.0,False
low_reserve,1762,78.4133082,96.7274851,0.0,96.7274851,0.0,False
low_reserve,1763,88.76795159,97.25249463,0.0,97.25249463,0.0,False
low_reserve,1764,101.08753787,98.49928947,0.0,98.49928947,2.5882484,True
low_reserve,1765,73.81673943,117.15817549,0.0,117.15817549,0.0,False
low_reserve,1766,100.2442076,107.06118121,0.0,107.06118121,0.0,False
low_reserve,1767,99.62586871,108.89875323,0.0,108.89875323,0.0,False
low_reserve,1768,86.4289447,100.29279583,0.0,100.29279583,0.0,False
low_reserve,1769,86.1350108,86.51322673,0.0,86.51322673,0.0,False
low_reserve,1770,102.40912712,99.15341974,0.0,99.15341974,3.25570738,True
low_reserve,1771,99.20426752,101.58311797,0.0,101.58311797,0.0,False
low_reserve,1772,101.87830562,70.53981201,0.0,70.53981201,31.33849361,True
low_reserve,1773,78.30787864,97.60560686,0.0,97.60560686,0.0,False
low_reserve,1774,78.86812972,98.392241,0.0,98.392241,0.0,False
low_reserve,1775,85.77792254,88.49192024,0.0,88.49192024,0.0,False
low_reserve,1776,88.87678985,78.24584316,0.0,78.24584316,10.63094669,True
low_reserve,1777,64.06539744,92.56298032,0.0,92.56298032,0.0,False
low_reserve,1778,118.20856837,90.74771699,0.0,90.74771699,27.46085138,True
low_reserve,1779,98.21428807,96.41896472,0.0,96.41896472,1.79532335,True
low_reserve,1780,86.47613125,92.86386856,0.0,92.86386856,0.0,False
low_reserve,1781,90.65488116,97.42478916,0.0,97.42478916,0.0,False
low_reserve,1782,55.54329394,94.63968002,0.0,94.63968002,0.0,False
low_reserve,1783,78.53827724,85.47036328,0.0,85.47036328,0.0,False
low_reserve,1784,74.56482987,99.49358403,0.0,99.49358403,0.0,False
low_reserve,1785,99.16489495,104.11441642,0.0,104.11441642,0.0,False
low_reserve,1786,133.00139974,88.22562258,0.0,88.22562258,44.77577716,True
low_reserve,1787,102.99484498,93.02616665,0.0,93.02616665,9.96867833,True
low_reserve,1788,99.08333645,92.82369842,0.0,92.82369842,6.25963803,True
low_reserve,1789,125.81587854,101.75520995,0.0,101.75520995,24.06066859,True
low_reserve,1790,110.39107984,87.89488247,0.0,87.89488247,22.49619737,True
low_reserve,1791,88.32810299,110.9018704,0.0,110.9018704,0.0,False
low_reserve,1792,98.6818382,90.75763453,0.0,90.75763453,7.92420366,True
low_reserve,1793,114.88220384,99.34082985,0.0,99.34082985,15.541374,True
low_reserve,1794,93.2728324,86.29326721,0.0,86.29326721,6.97956519,True
low_reserve,1795,70.59565631,90.16119955,0.0,90.16119955,0.0,False
low_reserve,1796,79.25872396,95.4774844,0.0,95.4774844,0.0,False
low_reserve,1797,44.30393737,98.29282588,0.0,98.29282588,0.0,False
low_reserve,1798,72.05523274,99.2317148,0.0,99.2317148,0.0,False
low_reserve,1799,83.70912776,87.45226032,0.0,87.45226032,0.0,False
low_reserve,1800,119.78106007,87.47908755,0.0,87.47908755,32.30197252,True
low_reserve,1801,83.69519401,95.22032434,0.0,95.22032434,0.0,False
low_reserve,1802,103.06888235,108.24206972,0.0,108.24206972,0.0,False
low_reserve,1803,90.49081447,89.30092363,0.0,89.30092363,1.18989084,True
low_reserve,1804,66.4038347,91.16931958,0.0,91.16931958,0.0,False
low_reserve,1805,76.12041219,94.115403,0.0,94.115403,0.0,False
low_reserve,1806,88.26247484,102.92703737,0.0,102.92703737,0.0,False
low_reserve,1807,83.34275421,88.38790472,0.0,88.38790472,0.0,False
low_reserve,1808,111.43361293,96.91511855,0.0,96.91511855,14.51849439,True
low_reserve,1809,107.71146304,112.83084305,0.0,112.83084305,0.0,False
low_reserve,1810,87.40219563,93.55527062,0.0,93.55527062,0.0,False
low_reserve,1811,79.44404789,84.69744036,0.0,84.69744036,0.0,False
low_reserve,1812,92.07797237,89.06129779,0.0,89.06129779,3.01667458,True
low_reserve,1813,103.04900339,93.82534684,0.0,93.82534684,9.22365655,True
low_reserve,1814,92.63335455,101.63251766,0.0,101.63251766,0.0,False
low_reserve,1815,52.16111135,85.71318921,0.0,85.71318921,0.0,False
low_reserve,1816,80.30206543,89.27069513,0.0,89.27069513,0.0,False
low_reserve,1817,78.49837404,89.54738184,0.0,89.54738184,0.0,False
low_reserve,1818,117.61464934,87.49511587,0.0,87.49511587,30.11953347,True
low_reserve,1819,88.08347662,99.60517484,0.0,99.60517484,0.0,False
low_reserve,1820,97.14416467,93.46835178,0.0,93.46835178,3.67581289,True
low_reserve,1821,94.3065209,108.11057784,0.0,108.11057784,0.0,False
low_reserve,1822,95.63980886,91.18399928,0.0,91.18399928,4.45580958,True
low_reserve,1823,81.84806035,109.06447203,0.0,109.06447203,0.0,False
low_reserve,1824,81.63875616,82.43637299,0.0,82.43637299,0.0,False
low_reserve,1825,109.18196225,80.32112096,0.0,80.32112096,28.86084129,True
low_reserve,1826,84.54777142,94.18199585,0.0,94.18199585,0.0,False
