scenario,seed,step,resource_stock,depleted
adaptive_policy,15,35,38.38795479,0
adaptive_policy,15,36,40.54524352,0
adaptive_policy,15,37,34.82981281,0
adaptive_policy,15,38,36.81557057,0
adaptive_policy,15,39,38.90267804,0
adaptive_policy,15,40,41.08100705,0
adaptive_policy,15,41,39.43781986,0
adaptive_policy,15,42,41.63701249,0
adaptive_policy,15,43,40.01112129,0
adaptive_policy,15,44,38.33152143,0
adaptive_policy,15,45,40.48644532,0
adaptive_policy,15,46,38.82353142,0
adaptive_policy,15,47,40.99868721,0
adaptive_policy,15,48,35.25297595,0
adaptive_policy,15,49,37.26152146,0
adaptive_policy,15,50,39.36943756,0
adaptive_policy,16,0,70.0,0
adaptive_policy,16,1,67.78,0
adaptive_policy,16,2,65.71096888,0
adaptive_policy,16,3,63.7666667,0
adaptive_policy,16,4,61.9255287,0
adaptive_policy,16,5,60.16953588,0
adaptive_policy,16,6,58.48338085,0
adaptive_policy,16,7,56.8538389,0
adaptive_policy,16,8,55.26928371,0
adaptive_policy,16,9,48.1923777,0
adaptive_policy,16,10,46.68649621,0
adaptive_policy,16,11,45.16673345,0
adaptive_policy,16,12,43.62468461,0
adaptive_policy,16,13,42.05152425,0
adaptive_policy,16,14,40.43780337,0
adaptive_policy,16,15,38.77321928,0
adaptive_policy,16,16,40.94634619,0
adaptive_policy,16,17,39.29880263,0
adaptive_policy,16,18,41.4926745,0
adaptive_policy,16,19,39.86240025,0
adaptive_policy,16,20,42.07741258,0
adaptive_policy,16,21,36.25669001,0
adaptive_policy,16,22,38.31670859,0
adaptive_policy,16,23,40.47100985,0
adaptive_policy,16,24,38.80756688,0
adaptive_policy,16,25,40.98207987,0
adaptive_policy,16,26,39.33569868,0
adaptive_policy,16,27,41.5309895,0
adaptive_policy,16,28,39.90188605,0
adaptive_policy,16,29,42.11833662,0
adaptive_policy,16,30,40.50651951,0
adaptive_policy,16,31,38.8442924,0
adaptive_policy,16,32,41.02028274,0
adaptive_policy,16,33,39.37513916,0
adaptive_policy,16,34,37.63442744,0
adaptive_policy,16,35,39.75919414,0
adaptive_policy,16,36,41.97042076,0
adaptive_policy,16,37,40.3543673,0
adaptive_policy,16,38,38.68689849,0
adaptive_policy,16,39,40.85652321,0
adaptive_policy,16,40,39.2060375,0
adaptive_policy,16,41,41.39632018,0
adaptive_policy,16,42,39.76307823,0
adaptive_policy,16,43,41.974448,0
adaptive_policy,16,44,40.35851093,0
adaptive_policy,16,45,38.69118597,0
adaptive_policy,16,46,36.99186668,0
adaptive_policy,16,47,39.08728592,0
adaptive_policy,16,48,41.27292873,0
adaptive_policy,16,49,39.63583754,0
adaptive_policy,16,50,41.84248898,0
adaptive_policy,17,0,70.0,0
adaptive_policy,17,1,67.78,0
adaptive_policy,17,2,65.71096888,0
adaptive_policy,17,3,63.7666667,0
adaptive_policy,17,4,61.9255287,0
adaptive_policy,17,5,60.16953588,0
adaptive_policy,17,6,58.48338085,0
adaptive_policy,17,7,56.8538389,0
adaptive_policy,17,8,55.26928371,0
adaptive_policy,17,9,48.1923777,0
adaptive_policy,17,10,46.68649621,0
adaptive_policy,17,11,45.16673345,0
adaptive_policy,17,12,43.62468461,0
adaptive_policy,17,13,42.05152425,0
adaptive_policy,17,14,40.43780337,0
adaptive_policy,17,15,38.77321928,0
adaptive_policy,17,16,40.94634619,0
adaptive_policy,17,17,39.29880263,0
adaptive_policy,17,18,41.4926745,0
adaptive_policy,17,19,39.86240025,0
adaptive_policy,17,20,42.07741258,0
adaptive_policy,17,21,40.46443127,0
adaptive_policy,17,22,38.80076254,0
adaptive_policy,17,23,40.97500129,0
adaptive_policy,17,24,39.3283902,0
adaptive_policy,17,25,41.52340034,0
adaptive_policy,17,26,39.89406541,0
adaptive_policy,17,27,42.11023156,0
adaptive_policy,17,28,40.49818436,0
adaptive_policy,17,29,38.83567226,0
adaptive_policy,17,30,41.01131628,0
adaptive_policy,17,31,39.36588269,0
adaptive_policy,17,32,41.56233068,0
adaptive_policy,17,33,39.93418101,0
adaptive_policy,17,34,42.15180372,0
adaptive_policy,17,35,40.54093419,0
adaptive_policy,17,36,38.87988113,0
adaptive_policy,17,37,41.05729845,0
adaptive_policy,17,38,39.41334901,0
adaptive_policy,17,39,37.67027518,0
adaptive_policy,17,40,39.79663538,0
adaptive_policy,17,41,42.00923981,0
adaptive_policy,17,42,40.39430576,0
adaptive_policy,17,43,38.72822091,0
adaptive_policy,17,44,40.8995255,0
adaptive_policy,17,45,39.25045196,0
adaptive_policy,17,46,41.44245695,0
adaptive_policy,17,47,39.81064017,0
adaptive_policy,17,48,42.02375867,0
adaptive_policy,17,49,40.40924191,0
adaptive_policy,17,50,38.74367316,0
adaptive_policy,18,0,70.0,0
adaptive_policy,18,1,67.78,0
adaptive_policy,18,2,65.71096888,0
adaptive_policy,18,3,63.7666667,0
adaptive_policy,18,4,61.9255287,0
adaptive_policy,18,5,60.16953588,0
adaptive_policy,18,6,58.48338085,0
adaptive_policy,18,7,56.8538389,0
adaptive_policy,18,8,55.26928371,0
adaptive_policy,18,9,53.71930607,0
adaptive_policy,18,10,52.19440625,0
adaptive_policy,18,11,50.68573849,0
adaptive_policy,18,12,49.18489206,0
adaptive_policy,18,13,47.68369614,0
adaptive_policy,18,14,46.17403867,0
adaptive_policy,18,15,44.6476903,0
adaptive_policy,18,16,43.09612531,0
adaptive_policy,18,17,41.51033104,0
adaptive_policy,18,18,39.88059697,0
adaptive_policy,18,19,42.0962728,0
adaptive_policy,18,20,40.48382878,0
adaptive_policy,18,21,38.82082525,0
adaptive_policy,18,22,40.99587214,0
adaptive_policy,18,23,39.34993837,0
adaptive_policy,18,24,41.54577551,0
adaptive_policy,18,25,39.91712246,0
adaptive_policy,18,26,42.13412651,0
adaptive_policy,18,27,36.30934432,0
adaptive_policy,18,28,38.37196303,0
adaptive_policy,18,29,40.52858279,0
adaptive_policy,18,30,38.86710885,0
adaptive_policy,18,31,41.04401457,0
adaptive_policy,18,32,39.39963715,0
adaptive_policy,18,33,41.59737531,0
adaptive_policy,18,34,39.97028792,0
adaptive_policy,18,35,42.1892167,0
adaptive_policy,18,36,40.5794017,0
adaptive_policy,18,37,38.91965589,0
adaptive_policy,18,38,41.09866264,0
adaptive_policy,18,39,39.45604179,0
adaptive_policy,18,40,41.65592669,0
adaptive_policy,18,41,40.03060428,0
adaptive_policy,18,42,38.35170435,0
adaptive_policy,18,43,40.50747533,0
adaptive_policy,18,44,38.84528088,0
adaptive_policy,18,45,41.02131092,0
adaptive_policy,18,46,39.37620057,0
adaptive_policy,18,47,41.57304337,0
adaptive_policy,18,48,39.94521889,0
adaptive_policy,18,49,42.16324137,0
adaptive_policy,18,50,40.55269475,0
adaptive_policy,19,0,70.0,0
adaptive_policy,19,1,67.78,0
adaptive_policy,19,2,65.71096888,0
adaptive_policy,19,3,63.7666667,0
adaptive_policy,19,4,61.9255287,0
adaptive_policy,19,5,60.16953588,0
adaptive_policy,19,6,58.48338085,0
adaptive_policy,19,7,56.8538389,0
adaptive_policy,19,8,55.26928371,0
adaptive_policy,19,9,53.71930607,0
adaptive_policy,19,10,52.19440625,0
adaptive_policy,19,11,50.68573849,0
adaptive_policy,19,12,49.18489206,0
adaptive_policy,19,13,47.68369614,0
adaptive_policy,19,14,46.17403867,0
adaptive_policy,19,15,44.6476903,0
adaptive_policy,19,16,43.09612531,0
adaptive_policy,19,17,41.51033104,0
adaptive_policy,19,18,39.88059697,0
adaptive_policy,19,19,42.0962728,0
adaptive_policy,19,20,40.48382878,0
adaptive_policy,19,21,38.82082525,0
adaptive_policy,19,22,40.99587214,0
adaptive_policy,19,23,39.34993837,0
adaptive_policy,19,24,41.54577551,0
adaptive_policy,19,25,39.91712246,0
adaptive_policy,19,26,42.13412651,0
adaptive_policy,19,27,40.52275697,0
adaptive_policy,19,28,38.86108433,0
adaptive_policy,19,29,41.03774853,0
adaptive_policy,19,30,39.39316902,0
adaptive_policy,19,31,41.59066026,0
adaptive_policy,19,32,39.96336967,0
adaptive_policy,19,33,42.18204857,0
adaptive_policy,19,34,40.57203191,0
adaptive_policy,19,35,38.91203606,0
adaptive_policy,19,36,41.09073876,0
adaptive_policy,19,37,39.44786388,0
adaptive_policy,19,38,41.64743824,0
adaptive_policy,19,39,40.02186072,0
adaptive_policy,19,40,38.34264685,0
adaptive_policy,19,41,40.49803786,0
adaptive_policy,19,42,38.83552075,0
adaptive_policy,19,43,41.01115867,0
adaptive_policy,19,44,35.26460412,0
adaptive_policy,19,45,37.27376672,0
adaptive_policy,19,46,39.38224409,0
adaptive_policy,19,47,41.57931796,0
adaptive_policy,19,48,39.95168377,0
adaptive_policy,19,49,42.16994018,0
adaptive_policy,19,50,40.55958247,0
adaptive_policy,20,0,70.0,0
adaptive_policy,20,1,67.78,0
adaptive_policy,20,2,65.71096888,0
adaptive_policy,20,3,63.7666667,0
adaptive_policy,20,4,61.9255287,0
adaptive_policy,20,5,60.16953588,0
adaptive_policy,20,6,58.48338085,0
adaptive_policy,20,7,56.8538389,0
adaptive_policy,20,8,55.26928371,0
adaptive_policy,20,9,53.71930607,0
adaptive_policy,20,10,52.19440625,0
adaptive_policy,20,11,50.68573849,0
adaptive_policy,20,12,49.18489206,0
adaptive_policy,20,13,47.68369614,0
adaptive_policy,20,14,46.17403867,0
adaptive_policy,20,15,44.6476903,0
adaptive_policy,20,16,43.09612531,0
adaptive_policy,20,17,41.51033104,0
adaptive_policy,20,18,39.88059697,0
adaptive_policy,20,19,42.0962728,0
adaptive_policy,20,20,40.48382878,0
adaptive_policy,20,21,38.82082525,0
adaptive_policy,20,22,40.99587214,0
adaptive_policy,20,23,39.34993837,0
adaptive_policy,20,24,41.54577551,0
adaptive_policy,20,25,39.91712246,0
adaptive_policy,20,26,42.13412651,0
adaptive_policy,20,27,36.30934432,0
adaptive_policy,20,28,38.37196303,0
adaptive_policy,20,29,40.52858279,0
adaptive_policy,20,30,38.86710885,0
adaptive_policy,20,31,41.04401457,0
adaptive_policy,20,32,39.39963715,0
adaptive_policy,20,33,41.59737531,0
adaptive_policy,20,34,39.97028792,0
adaptive_policy,20,35,38.19218791,0
adaptive_policy,20,36,40.34122394,0
adaptive_policy,20,37,38.67329842,0
adaptive_policy,20,38,40.84236892,0
adaptive_policy,20,39,39.19141695,0
adaptive_policy,20,40,37.46198941,0
adaptive_policy,20,41,39.57902633,0
adaptive_policy,20,42,41.78355229,0
adaptive_policy,20,43,40.16203426,0
adaptive_policy,20,44,38.48782024,0
adaptive_policy,20,45,40.64926573,0
adaptive_policy,20,46,38.99188051,0
adaptive_policy,20,47,41.17375886,0
adaptive_policy,20,48,39.5335343,0
adaptive_policy,20,49,41.73634987,0
adaptive_policy,20,50,40.11343163,0
adaptive_policy,21,0,70.0,0
adaptive_policy,21,1,67.78,0
adaptive_policy,21,2,65.71096888,0
adaptive_policy,21,3,63.7666667,0
adaptive_policy,21,4,61.9255287,0
adaptive_policy,21,5,60.16953588,0
adaptive_policy,21,6,58.48338085,0
adaptive_policy,21,7,56.8538389,0
adaptive_policy,21,8,55.26928371,0
adaptive_policy,21,9,53.71930607,0
adaptive_policy,21,10,52.19440625,0
adaptive_policy,21,11,45.46629787,0
adaptive_policy,21,12,43.92929985,0
adaptive_policy,21,13,42.36296373,0
adaptive_policy,21,14,40.75797995,0
adaptive_policy,21,15,39.10423306,0
adaptive_policy,21,16,41.29054114,0
adaptive_policy,21,17,39.65400272,0
adaptive_policy,21,18,37.89593106,0
adaptive_policy,21,19,40.03221579,0
adaptive_policy,21,20,38.35337369,0
adaptive_policy,21,21,40.50921466,0
adaptive_policy,21,22,38.84707965,0
adaptive_policy,21,23,37.13847395,0
adaptive_policy,21,24,39.24072002,0
adaptive_policy,21,25,41.43234823,0
adaptive_policy,21,26,39.80021984,0
adaptive_policy,21,27,42.01295592,0
adaptive_policy,21,28,40.39812874,0
adaptive_policy,21,29,38.73217607,0
adaptive_policy,21,30,40.90364113,0
adaptive_policy,21,31,39.25470239,0
adaptive_policy,21,32,41.44687183,0
adaptive_policy,21,33,39.81519102,0
adaptive_policy,21,34,42.02847642,0
adaptive_policy,21,35,40.41409509,0
adaptive_policy,21,36,38.74869385,0
adaptive_policy,21,37,40.92082845,0
adaptive_policy,21,38,35.18036917,0
adaptive_policy,21,39,37.18505054,0
adaptive_policy,21,40,39.28944927,0
adaptive_policy,21,41,41.48296065,0
adaptive_policy,21,42,39.85238873,0
adaptive_policy,21,43,42.0670355,0
adaptive_policy,21,44,40.45375803,0
adaptive_policy,21,45,38.78972271,0
adaptive_policy,21,46,40.96351614,0
adaptive_policy,21,47,39.31653167,0
adaptive_policy,21,48,41.51108597,0
adaptive_policy,21,49,39.88137498,0
adaptive_policy,21,50,42.09707915,0
adaptive_policy,22,0,70.0,0
adaptive_policy,22,1,67.78,0
adaptive_policy,22,2,65.71096888,0
adaptive_policy,22,3,57.19556981,0
adaptive_policy,22,4,55.60237261,0
adaptive_policy,22,5,54.04587677,0
adaptive_policy,22,6,52.51641235,0
adaptive_policy,22,7,51.00501416,0
adaptive_policy,22,8,49.50319606,0
adaptive_policy,22,9,48.0027518,0
adaptive_policy,22,10,46.4955716,0
adaptive_policy,22,11,44.97346576,0
adaptive_policy,22,12,43.42798688,0
adaptive_policy,22,13,41.85024244,0
adaptive_policy,22,14,40.23068905,0
adaptive_policy,22,15,38.55889806,0
adaptive_policy,22,16,40.7232802,0
adaptive_policy,22,17,39.06837665,0
adaptive_policy,22,18,37.34643828,0
adaptive_policy,22,19,39.45823556,0
adaptive_policy,22,20,41.65820372,0
adaptive_policy,22,21,40.0329497,0
adaptive_policy,22,22,38.35413394,0
adaptive_policy,22,23,40.51000679,0
adaptive_policy,22,24,38.84789884,0
adaptive_policy,22,25,41.02403399,0
adaptive_policy,22,26,39.37901165,0
adaptive_policy,22,27,41.57596194,0
adaptive_policy,22,28,39.94822599,0
adaptive_policy,22,29,42.1663573,0
adaptive_policy,22,30,40.55589858,0
adaptive_policy,22,31,38.89535468,0
adaptive_policy,22,32,41.07339102,0
adaptive_policy,22,33,39.42995919,0
adaptive_policy,22,34,41.62885282,0
adaptive_policy,22,35,40.00271583,0
adaptive_policy,22,36,38.32281359,0
adaptive_policy,22,37,40.47737156,0
adaptive_policy,22,38,38.81414674,0
adaptive_policy,22,39,40.98892478,0
adaptive_policy,22,40,39.34276572,0
adaptive_policy,22,41,37.60405119,0
adaptive_policy,22,42,39.72746401,0
adaptive_policy,22,43,37.96477262,0
adaptive_policy,22,44,40.10404856,0
adaptive_policy,22,45,38.42777482,0
adaptive_policy,22,46,40.58672531,0
adaptive_policy,22,47,38.92722778,0
adaptive_policy,22,48,41.10653646,0
adaptive_policy,22,49,39.46416782,0
adaptive_policy,22,50,41.66436105,0
adaptive_policy,23,0,70.0,0
adaptive_policy,23,1,67.78,0
adaptive_policy,23,2,65.71096888,0
adaptive_policy,23,3,63.7666667,0
adaptive_policy,23,4,61.9255287,0
adaptive_policy,23,5,60.16953588,0
adaptive_policy,23,6,58.48338085,0
adaptive_policy,23,7,56.8538389,0
adaptive_policy,23,8,55.26928371,0
adaptive_policy,23,9,53.71930607,0
adaptive_policy,23,10,52.19440625,0
adaptive_policy,23,11,50.68573849,0
adaptive_policy,23,12,49.18489206,0
adaptive_policy,23,13,42.76520694,0
adaptive_policy,23,14,41.17099092,0
adaptive_policy,23,15,39.5306784,0
adaptive_policy,23,16,41.73338635,0
adaptive_policy,23,17,40.11037993,0
adaptive_policy,23,18,38.43433167,0
adaptive_policy,23,19,40.59355524,0
adaptive_policy,23,20,38.93428908,0
adaptive_policy,23,21,41.11387915,0
adaptive_policy,23,22,39.47174549,0
adaptive_policy,23,23,41.67222604,0
adaptive_policy,23,24,40.04739276,0
adaptive_policy,23,25,38.36909486,0
adaptive_policy,23,26,40.52559454,0
adaptive_policy,23,27,38.86401869,0
adaptive_policy,23,28,41.04080055,0
adaptive_policy,23,29,39.39631949,0
adaptive_policy,23,30,41.59393102,0
adaptive_policy,23,31,39.96673943,0
adaptive_policy,23,32,42.18554006,0
adaptive_policy,23,33,40.57562164,0
adaptive_policy,23,34,38.91574761,0
adaptive_policy,23,35,41.09459844,0
adaptive_policy,23,36,39.45184732,0
adaptive_policy,23,37,41.65157297,0
adaptive_policy,23,38,40.02611975,0
adaptive_policy,23,39,38.34705884,0
adaptive_policy,23,40,40.50263497,0
adaptive_policy,23,41,38.84027507,0
adaptive_policy,23,42,41.01610404,0
adaptive_policy,23,43,39.37082535,0
adaptive_policy,23,44,41.56746251,0
adaptive_policy,23,45,35.78272242,0
adaptive_policy,23,46,37.81888665,0
adaptive_policy,23,47,39.95180351,0
adaptive_policy,23,48,42.17006426,0
adaptive_policy,23,49,40.55971005,0
adaptive_policy,23,50,38.89929572,0
adaptive_policy,24,0,70.0,0
adaptive_policy,24,1,67.78,0
adaptive_policy,24,2,65.71096888,0
adaptive_policy,24,3,63.7666667,0
adaptive_policy,24,4,61.9255287,0
adaptive_policy,24,5,60.16953588,0
adaptive_policy,24,6,58.48338085,0
adaptive_policy,24,7,56.8538389,0
adaptive_policy,24,8,55.26928371,0
adaptive_policy,24,9,53.71930607,0
adaptive_policy,24,10,52.19440625,0
adaptive_policy,24,11,50.68573849,0
adaptive_policy,24,12,49.18489206,0
adaptive_policy,24,13,47.68369614,0
adaptive_policy,24,14,46.17403867,0
adaptive_policy,24,15,44.6476903,0
adaptive_policy,24,16,43.09612531,0
adaptive_policy,24,17,41.51033104,0
adaptive_policy,24,18,39.88059697,0
adaptive_policy,24,19,42.0962728,0
adaptive_policy,24,20,40.48382878,0
adaptive_policy,24,21,38.82082525,0
adaptive_policy,24,22,40.99587214,0
adaptive_policy,24,23,39.34993837,0
adaptive_policy,24,24,41.54577551,0
adaptive_policy,24,25,39.91712246,0
adaptive_policy,24,26,42.13412651,0
adaptive_policy,24,27,40.52275697,0
adaptive_policy,24,28,38.86108433,0
adaptive_policy,24,29,41.03774853,0
adaptive_policy,24,30,39.39316902,0
adaptive_policy,24,31,41.59066026,0
adaptive_policy,24,32,39.96336967,0
adaptive_policy,24,33,42.18204857,0
adaptive_policy,24,34,40.57203191,0
adaptive_policy,24,35,38.91203606,0
adaptive_policy,24,36,41.09073876,0
adaptive_policy,24,37,39.44786388,0
adaptive_policy,24,38,41.64743824,0
adaptive_policy,24,39,40.02186072,0
adaptive_policy,24,40,38.34264685,0
adaptive_policy,24,41,40.49803786,0
adaptive_policy,24,42,38.83552075,0
adaptive_policy,24,43,41.01115867,0
adaptive_policy,24,44,39.36571999,0
adaptive_policy,24,45,41.56216175,0
adaptive_policy,24,46,39.93400694,0
adaptive_policy,24,47,42.15162335,0
adaptive_policy,24,48,40.54074873,0
adaptive_policy,24,49,38.87968934,0
adaptive_policy,24,50,41.05709899,0
adaptive_policy,25,0,70.0,0
adaptive_policy,25,1,67.78,0
adaptive_policy,25,2,65.71096888,0
adaptive_policy,25,3,63.7666667,0
adaptive_policy,25,4,61.9255287,0
adaptive_policy,25,5,60.16953588,0
adaptive_policy,25,6,58.48338085,0
adaptive_policy,25,7,51.00550081,0
adaptive_policy,25,8,49.50368096,0
adaptive_policy,25,9,48.00323756,0
adaptive_policy,25,10,46.49606085,0
adaptive_policy,25,11,44.97396119,0
adaptive_policy,25,12,43.42849127,0
adaptive_policy,25,13,41.85075876,0
adaptive_policy,25,14,40.23122052,0
adaptive_policy,25,15,38.55944823,0
adaptive_policy,25,16,40.72385302,0
adaptive_policy,25,17,39.0689686,0
adaptive_policy,25,18,41.25389119,0
adaptive_policy,25,19,39.61620124,0
adaptive_policy,25,20,41.82211934,0
adaptive_policy,25,21,40.20173942,0
adaptive_policy,25,22,38.52892878,0
adaptive_policy,25,23,40.69207493,0
adaptive_policy,25,24,39.03612748,0
adaptive_policy,25,25,41.21975578,0
adaptive_policy,25,26,39.58098894,0
adaptive_policy,25,27,41.78558852,0
adaptive_policy,25,28,40.16413072,0
adaptive_policy,25,29,38.48999093,0
adaptive_policy,25,30,40.65152638,0
adaptive_policy,25,31,38.99421725,0
adaptive_policy,25,32,41.17618819,0
adaptive_policy,25,33,39.53604082,0
adaptive_policy,25,34,41.73895082,0
adaptive_policy,25,35,40.11610994,0
adaptive_policy,25,36,38.44026563,0
adaptive_policy,25,37,36.75570964,0
adaptive_policy,25,38,38.83996943,0
adaptive_policy,25,39,41.01578613,0
adaptive_policy,25,40,39.37049715,0
adaptive_policy,25,41,41.56712175,0
adaptive_policy,25,42,39.93911757,0
adaptive_policy,25,43,42.15691913,0
adaptive_policy,25,44,40.54619408,0
adaptive_policy,25,45,38.88532007,0
adaptive_policy,25,46,41.06295508,0
adaptive_policy,25,47,39.41918769,0
adaptive_policy,25,48,41.61767122,0
adaptive_policy,25,49,39.99119704,0
adaptive_policy,25,50,38.21176029,0
adaptive_policy,26,0,70.0,0
adaptive_policy,26,1,67.78,0
adaptive_policy,26,2,65.71096888,0
adaptive_policy,26,3,63.7666667,0
adaptive_policy,26,4,61.9255287,0
adaptive_policy,26,5,60.16953588,0
adaptive_policy,26,6,58.48338085,0
adaptive_policy,26,7,56.8538389,0
adaptive_policy,26,8,49.58389982,0
adaptive_policy,26,9,48.08358816,0
adaptive_policy,26,10,46.57697742,0
adaptive_policy,26,11,45.05588667,0
adaptive_policy,26,12,43.51188701,0
adaptive_policy,26,13,41.93611491,0
adaptive_policy,26,14,40.31906768,0
adaptive_policy,26,15,38.65037086,0
adaptive_policy,26,16,40.81850552,0
adaptive_policy,26,17,39.1667658,0
adaptive_policy,26,18,37.43884309,0
adaptive_policy,26,19,39.5548343,0
